hierarchy level 1,hierarchy level 2,hierarchy level 3,hierarchy level 4,gene,area_xyl,area_glu,%  change in level 1 mass fraction after 12 h in glu compared to xyl,%  change in level 2 mass fraction after 12 h in glu compared to xyl,%  change in level 3 mass fraction after 12 h in glu compared to xyl,%  change in level 4 mass fraction after 12 h in glu compared to xyl
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00849:A0A0H3C7Y7,CCNA_00849,0.15863530419099,0.380557154068124,-7.3776082085225,-16.2783875297097,-16.2115523814991,+139.89
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01334:A0A0H3C7U3,CCNA_01334,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01585:A0A0H3C7T0,CCNA_01585,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01374:A0A0H3C7S0,CCNA_01374,0.00799535681048,0.017602196637567,-7.3776082085225,-16.2783875297097,-16.2115523814991,+120.16
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01907:A0A0H3C7P8,CCNA_01907,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01242:A0A0H3C7N3,CCNA_01242,0.1272319553419,0.054318609122153,-7.3776082085225,-16.2783875297097,-16.2115523814991,-57.31
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01205:A0A0H3C7K3,CCNA_01205,0.003870715762825,0.00381589776672,-7.3776082085225,-16.2783875297097,-16.2115523814991,-1.42
Metabolism,Non-protein membrane transport,Transporters and transport receptors,acrB3:A0A0H3C7I8,acrB3,0.015102578538673,0.014772349536275,-7.3776082085225,-16.2783875297097,-16.2115523814991,-2.19
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01506:A0A0H3C7I6,CCNA_01506,0.00236180357301,0.00198984798238,-7.3776082085225,-16.2783875297097,-16.2115523814991,-15.75
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01826:A0A0H3C7I0,CCNA_01826,2.26650325334453,1.00775069333595,-7.3776082085225,-16.2783875297097,-16.2115523814991,-55.54
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01251:A0A0H3C7H8,CCNA_01251,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01159:A0A0H3C7F8,CCNA_01159,0.002375291364864,0.003042623568526,-7.3776082085225,-16.2783875297097,-16.2115523814991,+28.09
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01761:A0A0H3C7C4,CCNA_01761,0.003996566836561,0.003519274867538,-7.3776082085225,-16.2783875297097,-16.2115523814991,-11.94
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01194:A0A0H3C7C3,CCNA_01194,0.005029928900301,0.003705040235735,-7.3776082085225,-16.2783875297097,-16.2115523814991,-26.34
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01189:A0A0H3C7B9,CCNA_01189,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01399:A0A0H3C797,CCNA_01399,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01153:A0A0H3C790,CCNA_01153,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01042:A0A0H3C705,CCNA_01042,0.022335414931181,0.013720199167289,-7.3776082085225,-16.2783875297097,-16.2115523814991,-38.57
Metabolism,Non-protein membrane transport,Transporters and transport receptors,lolE:A0A0H3C6Z9,lolE,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01288:A0A0H3C6Z2,CCNA_01288,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00974:A0A0H3C6X0,CCNA_00974,0.565894684104017,0.205274149417225,-7.3776082085225,-16.2783875297097,-16.2115523814991,-63.73
Metabolism,Non-protein membrane transport,Transporters and transport receptors,nagA:A0A0H3C6W8,nagA,0.013502048942529,0.012006107740235,-7.3776082085225,-16.2783875297097,-16.2115523814991,-11.08
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01250:A0A0H3C6W6,CCNA_01250,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00957:A0A0H3C6V5,CCNA_00957,0.006728449786304,0.005869498337089,-7.3776082085225,-16.2783875297097,-16.2115523814991,-12.77
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01214:A0A0H3C6S8,CCNA_01214,0.009677876541937,0.011241355826676,-7.3776082085225,-16.2783875297097,-16.2115523814991,+16.16
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01203:A0A0H3C6R8,CCNA_01203,0.01084527745753,0.009777359760432,-7.3776082085225,-16.2783875297097,-16.2115523814991,-9.85
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00880:A0A0H3C6Q8,CCNA_00880,0.003196129919852,0.002178380876428,-7.3776082085225,-16.2783875297097,-16.2115523814991,-31.84
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00858:A0A0H3C6P3,CCNA_00858,0.201107218034388,0.460593047673044,-7.3776082085225,-16.2783875297097,-16.2115523814991,+129.03
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00857:A0A0H3C6H3,CCNA_00857,0.035242790289476,0.01240368062957,-7.3776082085225,-16.2783875297097,-16.2115523814991,-64.81
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01071:A0A0H3C6F0,CCNA_01071,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01031:A0A0H3C6B2,CCNA_01031,0.000151294017782,8.71303089659878E-05,-7.3776082085225,-16.2783875297097,-16.2115523814991,-42.41
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01021:A0A0H3C6A4,CCNA_01021,0.002620375447031,0.006607311337807,-7.3776082085225,-16.2783875297097,-16.2115523814991,+152.15
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00782:A0A0H3C6A0,CCNA_00782,0.007752329665554,0.010293445250401,-7.3776082085225,-16.2783875297097,-16.2115523814991,+32.78
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00224:A0A0H3C698,CCNA_00224,0.020979397777178,0.041023725172292,-7.3776082085225,-16.2783875297097,-16.2115523814991,+95.54
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00185:A0A0H3C662,CCNA_00185,0.005924054083462,0.012265373936254,-7.3776082085225,-16.2783875297097,-16.2115523814991,+107.04
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00170:A0A0H3C649,CCNA_00170,0.001619824949298,0.002318643176115,-7.3776082085225,-16.2783875297097,-16.2115523814991,+43.14
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01249:A0A0H3C630,CCNA_01249,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00138:A0A0H3C625,CCNA_00138,0.009478300387986,0.015045497065546,-7.3776082085225,-16.2783875297097,-16.2115523814991,+58.74
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00125:A0A0H3C614,CCNA_00125,0.001005079465037,0.000929054355904,-7.3776082085225,-16.2783875297097,-16.2115523814991,-7.56
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00671:A0A0H3C603,CCNA_00671,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01213:A0A0H3C5Z4,CCNA_01213,0.010064667298591,0.011344533384306,-7.3776082085225,-16.2783875297097,-16.2115523814991,+12.72
Metabolism,Non-protein membrane transport,Transporters and transport receptors,nhaA:A0A0H3C5X8,nhaA,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,iatP:A0A0H3C5V7,iatP,0.000173527675938,0.000217595014932,-7.3776082085225,-16.2783875297097,-16.2115523814991,+25.39
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00615:A0A0H3C5V2,CCNA_00615,0.018137892447288,0.010371418761351,-7.3776082085225,-16.2783875297097,-16.2115523814991,-42.82
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00028:A0A0H3C5S7,CCNA_00028,0.023772980748415,0.050767561650991,-7.3776082085225,-16.2783875297097,-16.2115523814991,+113.55
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00369:A0A0H3C5Q3,CCNA_00369,0.006746172504078,0.007333025149572,-7.3776082085225,-16.2783875297097,-16.2115523814991,+8.70
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00338:A0A0H3C5N1,CCNA_00338,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,cydD:A0A0H3C5L2,cydD,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00749:A0A0H3C5G5,CCNA_00749,0.012881163013607,0.014689482633202,-7.3776082085225,-16.2783875297097,-16.2115523814991,+14.04
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_01050:A0A0H3C5C8,CCNA_01050,0.023506374565659,0.01784441332647,-7.3776082085225,-16.2783875297097,-16.2115523814991,-24.09
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00670:A0A0H3C5B4,CCNA_00670,0.002539977599659,0.002270311143765,-7.3776082085225,-16.2783875297097,-16.2115523814991,-10.62
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00649:A0A0H3C595,CCNA_00649,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00368:A0A0H3C553,CCNA_00368,0.00259447864588,0.001824374344619,-7.3776082085225,-16.2783875297097,-16.2115523814991,-29.68
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00332:A0A0H3C521,CCNA_00332,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00307:A0A0H3C504,CCNA_00307,0.005664798692464,0.005921106385839,-7.3776082085225,-16.2783875297097,-16.2115523814991,+4.52
Metabolism,Non-protein membrane transport,Transporters and transport receptors,iatA:A0A0H3C4W6,iatA,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,acrB2:A0A0H3C4R5,acrB2,0.101043453025418,0.283341105859569,-7.3776082085225,-16.2783875297097,-16.2115523814991,+180.42
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00210:A0A0H3C4Q2,CCNA_00210,2.74585008821097,1.94687154006355,-7.3776082085225,-16.2783875297097,-16.2115523814991,-29.10
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00188:A0A0H3C4N4,CCNA_00188,0.029462461540625,0.095466248551181,-7.3776082085225,-16.2783875297097,-16.2115523814991,+224.03
Metabolism,Non-protein membrane transport,Transporters and transport receptors,cydC:A0A0H3C4M4,cydC,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00168:A0A0H3C4L8,CCNA_00168,0.022977299251042,0.005469421503851,-7.3776082085225,-16.2783875297097,-16.2115523814991,-76.20
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00163:A0A0H3C4L4,CCNA_00163,0.16996070636144,0.145498301333415,-7.3776082085225,-16.2783875297097,-16.2115523814991,-14.39
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00136:A0A0H3C4J9,CCNA_00136,0.004012130377798,0.002478444669418,-7.3776082085225,-16.2783875297097,-16.2115523814991,-38.23
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00748:A0A0H3C4I3,CCNA_00748,0.002425701356442,0.001598856990366,-7.3776082085225,-16.2783875297097,-16.2115523814991,-34.09
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00385:A0A0H3C4F6,CCNA_00385,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00367:A0A0H3C4D8,CCNA_00367,0.054852220665055,0.044661111711155,-7.3776082085225,-16.2783875297097,-16.2115523814991,-18.58
Metabolism,Non-protein membrane transport,Transporters and transport receptors,corC:A0A0H3C4D4,corC,0.013053955055696,0.011077176185042,-7.3776082085225,-16.2783875297097,-16.2115523814991,-15.14
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00331:A0A0H3C4A9,CCNA_00331,0.000748055486149,0.000613105592497,-7.3776082085225,-16.2783875297097,-16.2115523814991,-18.04
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00324:A0A0H3C4A4,CCNA_00324,0.120217454123148,0.062165043283998,-7.3776082085225,-16.2783875297097,-16.2115523814991,-48.29
Metabolism,Non-protein membrane transport,Transporters and transport receptors,pstA:A0A0H3C480,pstA,0.008107184205513,0.006609387631316,-7.3776082085225,-16.2783875297097,-16.2115523814991,-18.47
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00254:A0A0H3C451,CCNA_00254,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00214:A0A0H3C421,CCNA_00214,0.017558156667704,0.007724311378457,-7.3776082085225,-16.2783875297097,-16.2115523814991,-56.01
Metabolism,Non-protein membrane transport,Transporters and transport receptors,kefB:A0A0H3C409,kefB,0.003206890444637,0.003771742959492,-7.3776082085225,-16.2783875297097,-16.2115523814991,+17.61
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00451:A0A0H3C3S0,CCNA_00451,0.013511207772917,0.011824242862786,-7.3776082085225,-16.2783875297097,-16.2115523814991,-12.49
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00435:A0A0H3C3Q5,CCNA_00435,0.018541176036059,0.019958853040819,-7.3776082085225,-16.2783875297097,-16.2115523814991,+7.65
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00025:A0A0H3C3L7,CCNA_00025,0.006151987845707,0.004739888107259,-7.3776082085225,-16.2783875297097,-16.2115523814991,-22.95
Metabolism,Non-protein membrane transport,Transporters and transport receptors,phnC:A0A0H3C3F1,phnC,0.014239370684296,0.01243011143578,-7.3776082085225,-16.2783875297097,-16.2115523814991,-12.71
Metabolism,Non-protein membrane transport,Transporters and transport receptors,mopB:A0A0H3C3B5,mopB,0.000847387236338,0.000801118985705,-7.3776082085225,-16.2783875297097,-16.2115523814991,-5.46
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00323:A0A0H3C3B1,CCNA_00323,0.105080441574113,0.33808987253302,-7.3776082085225,-16.2783875297097,-16.2115523814991,+221.74
Metabolism,Non-protein membrane transport,Transporters and transport receptors,czcD:A0A0H3C394,czcD,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Transporters and transport receptors,pstC:A0A0H3C383,pstC,0.029221636191947,0.025510599728678,-7.3776082085225,-16.2783875297097,-16.2115523814991,-12.70
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00264:A0A0H3C369,CCNA_00264,0.030021777207942,0.022083201923068,-7.3776082085225,-16.2783875297097,-16.2115523814991,-26.44
Metabolism,Non-protein membrane transport,Transporters and transport receptors,CCNA_00186:A0A0H3C2Z3,CCNA_00186,,,-7.3776082085225,-16.2783875297097,-16.2115523814991,#VALUE!
Metabolism,Non-protein membrane transport,Phosphotransferase system,CCNA_03710:A0A0H3CDT8,CCNA_03710,0.002387055600414,0.001002279673039,-7.3776082085225,-16.2783875297097,-38.5802182042792,-58.01
Metabolism,Non-protein membrane transport,Phosphotransferase system,CCNA_03265:A0A0H3CCV4,CCNA_03265,0.00565451362658,0.002404708863813,-7.3776082085225,-16.2783875297097,-38.5802182042792,-57.47
Metabolism,Non-protein membrane transport,Phosphotransferase system,CCNA_03198:A0A0H3CCM2,CCNA_03198,0.001045709516682,0.000422549878766,-7.3776082085225,-16.2783875297097,-38.5802182042792,-59.59
Metabolism,Non-protein membrane transport,Phosphotransferase system,CCNA_03110:A0A0H3CCE3,CCNA_03110,0.00050798468478,0.000421819710985,-7.3776082085225,-16.2783875297097,-38.5802182042792,-16.96
Metabolism,Non-protein membrane transport,Phosphotransferase system,CCNA_02659:A0A0H3C9M1,CCNA_02659,0.00153179975803,0.001209027088771,-7.3776082085225,-16.2783875297097,-38.5802182042792,-21.07
Metabolism,Non-protein membrane transport,Phosphotransferase system,ptsP:A0A0H3C823,ptsP,0.025846639415989,0.017494319711445,-7.3776082085225,-16.2783875297097,-38.5802182042792,-32.31
